#{"t_start": 1628804864.770609, "env_id": "LunarLander-v2"}
r,l,t
-57.037989,217,11489.481817
-72.693809,192,11490.407796
-83.037634,256,11491.689682
174.827426,459,11494.558489
-92.860777,303,11496.349049
-90.716981,425,11498.813612
-91.51559,1000,11507.448645
200.522684,481,11510.686407
-84.411782,151,11511.468266
-68.669733,146,11512.323494
99.781146,734,11517.489607
-75.297812,210,11518.500505
-90.878514,199,11519.473161
-57.953882,214,11520.535611
-107.265985,123,11521.119668
-105.883926,287,11522.816011
168.526703,366,11524.723506
-105.602035,285,11526.339595
-83.816924,176,11527.237366
-85.988215,179,11528.125974
-196.321599,736,11532.814182
-93.263386,145,11533.49
197.453649,444,11536.308305
-86.258558,1000,11543.769495
-92.06799,156,11544.517598
-83.58734,188,11545.569009
151.382173,415,11548.02461
-73.277393,207,11549.192656
158.378268,482,11552.308746
102.476451,709,11556.66764
-80.339206,361,11558.831642
-102.321452,282,11560.294463
147.768857,495,11563.574815
-79.512021,178,11564.513251
169.734847,719,11568.93866
217.669934,532,11572.729124
-28.436752,1000,11580.060037
-68.326202,358,11582.0652
-86.956598,175,11582.920745
-73.409136,183,11584.011614
150.51491,456,11587.026742
218.033627,574,11590.877189
-55.9646,179,11591.785288
-22.893604,1000,11600.291025
-96.408398,321,11602.266701
-106.367215,388,11604.536854
-91.793679,269,11605.99525
-75.624204,365,11608.272376
-74.267167,1000,11617.169912
-84.69023,151,11618.069368
-57.482986,209,11619.205762
-75.496517,159,11619.955402
-92.766004,174,11620.904788
-110.975021,402,11623.239426
-59.395447,303,11625.012453
-78.78315,155,11625.7141
-77.781635,135,11626.406751
-133.949463,504,11629.502479
-157.035563,889,11635.447577
-96.375062,133,11636.07168
-79.52414,226,11637.221144
-45.711143,1000,11644.78709
-118.454844,405,11647.160883
-165.212443,483,11650.062363
-99.247108,261,11651.43011
-88.21392,155,11652.153425
135.905287,478,11655.327787
-101.655864,242,11656.615788
-85.277559,145,11657.27424
-105.625144,156,11658.109403
-87.217407,251,11659.45251
-72.493444,137,11660.101812
-27.318152,1000,11667.174168
116.000891,769,11672.617911
-65.267021,312,11674.357663
-63.932884,165,11675.253652
140.28719,618,11679.266842
154.252095,710,11684.339617
-69.697266,1000,11692.151604
217.069226,580,11696.316122
-66.380521,155,11697.196955
105.539397,796,11702.648669
-90.114408,653,11707.021815
-16.691631,1000,11715.174821
-59.574385,171,11716.018083
131.388493,513,11719.711762
147.27841,523,11722.880909
-86.181439,166,11723.745612
-75.866263,155,11724.535134
220.541471,559,11727.950315
-160.61845,477,11731.101367
-75.578016,174,11731.955838
-65.714509,305,11733.85486
-104.406604,540,11737.161812
-118.684442,414,11739.724289
-24.067173,1000,11747.46322
-80.248555,241,11748.685052
-73.269108,1000,11755.193569
152.155081,338,11757.186924
-67.519004,214,11758.335894
-91.366513,211,11759.396445
-70.173424,131,11759.981229
-101.541342,343,11762.048476
136.170695,787,11767.368042
-86.407125,1000,11774.257987
-203.816722,973,11780.782943
123.559436,659,11785.010782
-98.249593,293,11786.656881
-82.608695,197,11787.64845
-82.23669,147,11788.446429
-151.267197,899,11794.931794
-126.938247,313,11796.69864
-96.296653,186,11797.585972
-87.302628,183,11798.577625
-94.86266,181,11799.451762
-102.034015,592,11803.308854
-49.208945,1000,11811.116628
-75.075407,223,11812.425004
-113.862525,552,11815.628403
-89.233623,147,11816.341856
-101.784284,465,11819.310646
-143.149652,878,11824.659286
-180.104183,590,11828.285271
213.135782,524,11831.483146
-71.314533,1000,11838.733127
-191.456516,881,11845.768245
-61.049326,177,11846.689354
-24.431542,490,11849.500612
-107.623507,152,11850.291812
-111.745769,252,11851.694649
147.610985,781,11857.952785
99.999139,795,11865.045865
-71.635415,175,11865.894958
-63.082237,1000,11876.060274
-119.242294,399,11878.422536
-95.528099,222,11879.633955
-91.081022,1000,11887.931294
-130.087788,423,11890.685808
-43.607852,1000,11901.233206
-78.805104,155,11902.033927
-102.409551,373,11904.059485
-93.738989,150,11904.771664
-92.370479,170,11905.54292
217.717383,626,11909.358632
139.966466,790,11914.905105
-70.710927,581,11918.964012
149.880911,741,11923.606406
-91.068895,131,11924.306294
139.138964,863,11930.335793
-117.484481,634,11934.6956
-16.660654,1000,11942.64505
-106.499055,141,11943.299837
-85.967399,468,11946.48736
127.118953,930,11953.760746
164.275168,732,11958.438987
-82.410793,140,11959.179148
139.095029,713,11964.216822
-81.207801,1000,11971.493103
-99.586702,201,11972.480525
90.323494,621,11977.228034
-84.25139,136,11977.977856
-66.169172,1000,11985.396785
-80.983477,141,11986.064144
-78.315019,173,11986.973144
-97.321455,196,11987.982725
-102.790339,140,11988.615749
-101.258855,1000,11996.472551
-66.861483,613,12000.293303
-80.595729,1000,12008.006668
-91.579631,295,12009.668918
-84.33344,290,12011.311589
-99.362839,228,12012.627886
-40.928642,1000,12019.401816
-106.432715,136,12020.031468
-43.347868,1000,12027.916914
148.24031,840,12034.735407
-118.857854,558,12037.943931
-65.502814,258,12039.303282
-84.08272,546,12042.852766
-73.675661,193,12043.786524
183.548226,445,12046.571079
172.525696,501,12050.144738
-75.741143,175,12051.009975
164.614565,312,12052.695674
-28.59588,221,12053.882969
-87.587873,131,12054.572928
80.372027,841,12061.333122
-72.399331,183,12062.061051
-39.51532,1000,12070.09962
173.473536,567,12073.871318
-153.9017,654,12078.231216
169.252869,322,12080.281726
171.219548,349,12082.461364
-70.326347,157,12083.340212
171.986348,660,12087.456283
-76.037096,238,12088.859883
-33.878673,448,12091.434724
-93.518335,139,12092.067846
-72.885983,146,12092.831889
-77.104784,276,12094.315402
-68.485719,158,12095.062151
-62.824494,216,12096.121899
-73.233261,222,12097.294336
230.362738,470,12100.27976
-54.762928,206,12101.475775
219.738576,496,12104.505166
181.610861,636,12109.112478
-126.753149,438,12111.604286
-79.670554,191,12112.515047
-92.258381,225,12113.674115
137.620535,372,12115.987179
-53.749375,166,12116.817013
-85.583305,216,12118.043237
180.237305,336,12120.006669
-90.717487,376,12122.024612
172.157292,577,12125.906932
-67.635926,144,12126.691876
167.025509,705,12131.901615
-112.103395,327,12133.646539
168.778916,635,12137.449486
-70.357064,150,12138.206824
-72.150381,147,12138.912522
-92.028381,219,12140.151658
196.73991,335,12141.924056
161.345934,577,12145.659303
125.283897,672,12150.487162
-49.872987,553,12154.220581
-83.621446,606,12157.910558
195.734628,553,12161.948498
-41.953596,1000,12169.183227
-96.955267,143,12169.876116
231.371613,436,12172.555701
-80.574098,175,12173.445311
155.197084,435,12176.048952
-112.301986,481,12179.158339
-62.297725,180,12180.031381
-98.129046,629,12184.225966
-70.687538,175,12185.112259
210.363632,426,12187.77274
-78.819659,162,12188.623381
143.223754,975,12197.549737
240.856079,453,12200.538145
-68.459068,169,12201.433349
-56.338052,109,12201.965842
-14.5918,231,12203.164069
-21.275401,526,12206.650811
213.290475,317,12208.490234
-68.212273,146,12209.1682
204.726039,599,12213.148588
146.915853,332,12214.941391
-10.856666,120,12215.513627
215.084516,425,12218.04728
249.962105,442,12220.599092
243.195704,359,12222.486689
217.40589,520,12225.916349
26.936033,306,12227.521391
229.6988,653,12231.726156
-43.836547,235,12232.905128
228.772024,349,12234.746131
186.933706,368,12236.936925
-18.167768,389,12239.569161
202.896872,505,12243.021074
-44.899859,119,12243.624986
175.565329,320,12245.597707
215.918494,258,12247.036269
229.010614,430,12249.815698
-82.18798,125,12250.46759
-61.926985,145,12251.173388
26.295428,323,12253.064283
-74.615813,197,12254.06708
-34.199035,394,12256.367138
-70.141586,223,12257.64431
-26.936975,267,12259.220949
5.031355,484,12262.079041
232.296344,439,12264.758655
-65.111566,282,12266.242934
230.031065,424,12268.66569
-79.192722,133,12269.227905
-62.493465,323,12271.048074
-52.957671,236,12272.367824
-38.122378,427,12274.780398
216.917082,473,12277.439564
165.911335,269,12278.782196
210.857486,643,12282.919286
-62.758216,465,12285.871941
-27.870541,355,12287.921536
210.792714,435,12290.519282
-81.524909,196,12291.526618
-18.975115,510,12294.453633
-69.885213,221,12295.596489
-102.811029,503,12298.517137
-49.933879,235,12299.765764
151.600375,561,12303.463135
-98.955722,442,12306.131308
-78.611982,668,12310.432753
-80.05051,189,12311.446739
-55.398644,207,12312.435423
206.576874,685,12317.246969
-90.349631,187,12318.199763
222.875432,424,12320.647135
209.399003,365,12322.896277
-89.743285,209,12323.841675
177.017287,366,12326.152403
236.637157,418,12328.594234
239.05097,435,12331.343106
190.33337,499,12334.797542
-40.353444,459,12337.43259
252.569628,459,12339.98724
-75.58402,193,12340.942079
-65.966414,295,12342.631894
-47.424508,191,12343.544098
-90.850887,166,12344.314775
195.482186,439,12346.987883
215.58237,426,12349.711104
169.396876,366,12352.04081
-41.885575,130,12352.763271
-80.303695,475,12355.438814
-44.307992,1000,12362.353794
-76.044795,421,12365.085291
-75.359577,183,12365.952399
228.14309,418,12368.235218
-42.584853,1000,12374.51609
-141.841649,417,12376.898672
-93.563501,147,12377.665667
182.483085,521,12380.981368
-53.79316,437,12383.59674
133.203474,707,12388.022312
177.048885,571,12391.90793
189.065874,463,12394.563589
-102.812912,307,12396.330012
129.958104,808,12402.090629
233.216293,446,12404.750252
-90.392295,205,12405.850073
195.833374,658,12410.605632
-59.002829,176,12411.534595
-107.174087,555,12414.647861
-174.069102,888,12421.96644
-66.314306,150,12422.654379
-131.276379,747,12428.224163
-48.747786,431,12430.643599
186.392505,739,12435.909867
-136.16933,361,12437.993165
-83.287159,268,12439.443494
147.110689,661,12444.27418
139.245942,804,12450.865745
-28.664696,1000,12459.208353
-106.244538,417,12461.706603
-54.864687,303,12463.49287
209.028976,439,12466.348749
184.515544,569,12470.45927
-84.43407,147,12471.157931
-97.462036,181,12472.233851
-64.44016,365,12474.334669
-43.61955,189,12475.271523
-77.940837,157,12476.062718
-116.69769,515,12479.152601
-83.183435,286,12480.78575
-64.419145,735,12485.976279
-82.698062,306,12487.558482
-33.470646,317,12489.493759
-84.566418,142,12490.124932
-94.03847,376,12492.457482
-57.855632,379,12494.448954
-102.713494,344,12496.416027
-63.483469,537,12499.354511
-62.940701,392,12501.694336
-128.042018,1000,12510.089738
-60.669455,197,12511.039482
-39.225879,1000,12517.669707
-97.655812,269,12519.045852
168.265869,765,12524.716261
175.937756,875,12531.408002
-110.594598,307,12533.11334
-102.292476,228,12534.425112
-53.038834,1000,12540.659498
171.622094,779,12546.707859
-125.491925,1000,12555.052449
-16.406617,1000,12562.883104
196.853934,547,12566.94434
-125.882851,375,12569.100419
202.80327,555,12572.69057
-30.009536,1000,12580.81425
140.701435,629,12585.172166
-158.51625,235,12586.514205
-110.005246,290,12588.157502
-100.745826,297,12589.688849
228.331347,428,12592.238366
207.759252,403,12594.748558
-85.756771,302,12596.474955
223.014292,705,12600.828608
252.897092,436,12603.314086
-70.558113,1000,12612.529662
-52.492001,1000,12622.723183
207.156223,529,12626.472993
234.029376,403,12628.758633
-132.348149,514,12631.87008
256.26434,365,12633.918091
-92.989825,1000,12641.670065
-35.758093,1000,12648.230679
-68.232709,1000,12655.959219
-41.65232,399,12658.263305
259.708272,443,12660.988979
-61.085502,1000,12668.805385
-125.901874,239,12670.031155
11.033529,495,12672.847377
-92.800645,1000,12679.88071
-54.344136,1000,12689.288591
-131.421778,505,12692.392018
-60.28022,1000,12700.38376
200.06495,668,12704.841006
219.116653,528,12708.058581
207.756513,637,12712.351372
-73.785986,1000,12718.975226
-7.029694,404,12721.332764
250.744078,481,12724.108454
-58.506057,1000,12730.301005
-29.105869,1000,12737.608608
-108.429589,152,12738.328946
-87.537737,1000,12746.170094
150.016648,569,12750.071597
228.206181,482,12752.917816
202.121741,497,12755.996889
204.661797,586,12760.124973
-111.468616,419,12762.867304
-106.210553,186,12763.743131
-88.06713,158,12764.549009
253.908678,408,12766.934816
161.646198,686,12771.489083
-62.683176,1000,12778.500934
-129.658815,583,12782.552304
-76.157065,345,12784.545861
-75.496383,239,12785.792134
-94.440027,191,12786.697908
-96.832196,211,12787.733029
234.110614,553,12791.361291
-2.801664,478,12794.207802
258.694835,369,12796.504971
-70.618288,272,12797.875015
269.517212,376,12799.828561
-121.257164,449,12802.405588
-105.622466,342,12804.331735
-95.605873,248,12805.594678
-57.176422,287,12807.269113
-99.811521,153,12807.991211
48.841174,1000,12814.623466
-80.189308,1000,12822.082392
-98.453544,198,12823.113863
-74.995537,1000,12831.757807
-86.011339,287,12833.303035
-149.275923,638,12838.268242
-153.974844,573,12842.26692
-96.788424,188,12843.127956
254.408058,448,12845.847071
34.519713,409,12848.083562
-108.572078,597,12851.657207
235.037311,400,12853.786541
208.51295,460,12856.461284
-138.418059,440,12858.865053
142.47757,449,12861.78137
224.086723,575,12865.665335
-98.521439,163,12866.458442
247.097899,454,12869.144491
172.626147,335,12871.244236
-68.238549,569,12874.719614
201.997481,480,12877.738431
-72.756972,175,12878.540524
212.025683,428,12880.945718
208.645358,448,12883.925999
-78.063625,247,12885.125437
-68.872127,1000,12891.312008
212.344583,680,12895.96649
144.410338,588,12900.067054
190.120216,460,12902.749999
216.944591,838,12908.523603
-153.881235,651,12912.693182
160.259859,731,12916.871931
-66.74599,211,12917.653978
127.181145,882,12921.774335
-91.600017,284,12922.79649
-78.919017,193,12923.468978
-101.736323,242,12924.153297
156.250988,544,12925.868984
193.084015,509,12927.585759
-116.501647,282,12928.350245
147.783046,474,12930.174605
159.316906,501,12932.044383
-70.813249,551,12934.097341
-76.771944,1000,12939.701297
163.539609,629,12942.917322
216.975485,574,12945.733933
-79.719084,300,12946.884236
-54.317896,252,12947.752404
205.461941,443,12949.431686
176.66398,530,12951.386749
-198.474407,846,12955.145215
150.818801,950,12960.034974
163.245513,545,12962.768076
-30.987425,553,12965.323591
-99.656738,240,12966.035003
214.112018,445,12967.889597
179.190246,433,12969.730787
242.987137,433,12971.922698
-75.058748,351,12973.452286
-76.272488,1000,12978.52992
-43.698954,1000,12983.471789
-27.499338,477,12986.161214
-117.065294,249,12987.257591
206.394513,496,12989.923985
-86.882361,1000,12996.629131
-36.24551,1000,13001.168263
-125.617562,553,13004.16077
-85.674021,1000,13009.799684
167.468592,662,13013.701464
-35.592639,493,13015.49819
214.130575,478,13017.441312
194.087417,559,13019.985703
-83.086501,1000,13025.782703
219.039463,531,13028.369836
-49.264483,560,13031.051776
-39.400144,477,13033.315719
177.727017,520,13036.442986
155.362731,767,13040.498618
-62.164726,482,13042.285709
160.103475,626,13044.712245
-89.733434,169,13045.196298
-82.180998,490,13046.912642
-109.575724,297,13048.035713
-124.11402,609,13050.525364
-100.807863,361,13051.826826
-91.207443,271,13052.678418
213.102791,554,13055.017913
-128.851737,648,13058.07033
-46.960206,1000,13063.342932
-96.698622,418,13065.249184
209.844516,638,13069.391461
-74.082569,254,13070.468559
-85.285065,299,13071.625975
-66.30924,273,13072.968099
170.297737,394,13074.998844
208.007326,599,13078.183607
-68.865571,192,13078.928811
186.703294,505,13081.389743
-30.361168,456,13082.975346
170.046389,469,13084.926545
198.743198,571,13087.270158
205.291174,441,13089.109912
235.097285,403,13090.645441
-66.889634,222,13091.300066
-109.162777,729,13094.62987
190.343577,622,13097.550007
162.067721,820,13101.174167
204.87619,474,13102.852884
214.300184,540,13104.793224
-181.518821,987,13109.313508
85.524573,985,13113.931636
221.752281,400,13115.53005
-69.54098,230,13116.192626
-73.173113,250,13116.958494
-58.185143,490,13118.775525
212.703796,486,13120.712081
-35.058747,439,13122.629034
-84.399047,230,13123.409693
-117.575196,723,13126.192894
95.042967,1000,13133.126986
-126.90582,534,13136.497787
-139.530628,681,13140.743667
-107.670398,261,13141.97989
209.634353,486,13144.8258
-118.983021,183,13145.71355
219.004266,400,13148.053187
187.03601,488,13151.37571
-141.927651,710,13155.438838
-68.821904,1000,13162.488954
-110.417158,470,13165.288682
-82.294747,206,13166.335494
214.816568,439,13168.94794
227.859882,552,13172.749618
-102.864729,339,13174.594758
228.639541,635,13179.113192
-103.343041,554,13182.57209
-100.447787,405,13184.839745
208.516958,476,13188.296569
-119.90211,829,13194.2365
-89.698475,171,13195.163402
-50.958145,407,13197.70714
-205.511738,918,13203.60333
-84.09398,264,13204.949559
-112.669261,626,13209.322154
-70.161227,345,13211.190089
-191.172671,736,13216.219587
157.404105,547,13219.561854
129.289143,724,13224.621968
-89.485746,146,13225.419864
-110.20753,266,13226.737923
205.233965,392,13229.116877
-141.981797,603,13233.208051
-103.920201,151,13233.930321
-92.621516,524,13237.017657
-114.998376,314,13238.705308
-119.306332,507,13241.965871
-85.309312,217,13243.05051
-84.512009,187,13244.084144
127.548228,679,13248.365821
-83.219385,393,13250.76491
-72.818014,162,13251.659961
-49.200738,1000,13258.925581
-61.303012,404,13261.169418
-87.753574,192,13262.071451
-45.251988,517,13265.486025
-56.9757,246,13266.854621
-100.867437,187,13267.86828
-62.8696,201,13268.857895
-47.223728,355,13271.084484
-114.603038,525,13274.08035
172.602961,637,13278.187006
-41.436458,1000,13285.712996
-55.023594,537,13289.156707
-164.358215,884,13294.734406
-66.719813,276,13296.272218
194.554411,531,13300.833367
229.087835,545,13303.32517
160.881069,434,13304.824702
-50.374821,638,13307.206367
112.32476,1000,13312.003689
-82.43462,377,13313.138452
237.817497,395,13314.450293
-71.624871,156,13314.795465
194.308812,469,13316.53213
-57.382077,281,13317.20104
-64.366287,170,13317.603429
-46.935397,312,13318.675225
220.858644,448,13320.366983
198.087702,504,13322.230607
94.793202,469,13324.04727
-88.767677,236,13324.68687
-86.721097,336,13325.716186
-93.084322,258,13326.452727
-118.142609,892,13329.954846
214.578466,252,13330.752528
185.169585,529,13332.858048
-81.844278,279,13333.632566
-100.055047,417,13335.023371
-90.459605,181,13335.472203
-96.090509,284,13336.260244
233.110001,510,13338.256153
-60.154656,360,13339.623252
222.919982,445,13341.148917
199.669816,563,13343.228733
-80.046086,426,13344.941209
44.593572,1000,13349.778328
-87.056034,164,13350.244527
9.271147,1000,13354.688508
183.844125,492,13356.448788
-75.261641,229,13357.044207
-87.82627,149,13357.442011
-94.640736,150,13357.792902
9.135786,292,13358.688545
-103.037259,338,13359.630021
-29.152167,425,13360.856282
221.710224,556,13363.3616
-88.455975,278,13364.087447
-49.456233,1000,13369.132526
-124.551168,260,13369.922173
33.006573,347,13371.098332
-129.401272,848,13375.268925
232.724374,529,13377.188228
-49.523709,265,13377.960329
-11.818969,347,13379.064119
86.041661,485,13380.639384
182.344944,653,14312.101827
