#{"t_start": 1628789547.2193913, "env_id": "LunarLander-v2"}
r,l,t
104.49753,1000,6825.995184
247.079063,357,6826.649024
87.080123,1000,6831.618032
244.354792,335,6832.267491
250.571892,344,6832.881933
89.350107,1000,6837.844686
231.055707,385,6838.646643
251.336305,312,6839.267667
219.106199,353,6839.947581
190.884179,347,6840.643369
257.180932,326,6843.266067
246.940063,328,6843.930262
205.199057,406,6844.831739
184.823351,407,6845.740993
134.017928,1000,6849.9413
213.991405,365,6850.648439
17.259346,457,6851.57937
252.797342,323,6852.131024
186.74287,386,6852.897712
236.002275,392,6855.668539
0.743672,283,6856.141214
114.282619,1000,6858.5497
240.814277,323,6859.146825
103.53724,1000,6863.799816
233.326793,347,6864.512416
246.11172,312,6865.121874
249.127086,336,6865.786624
155.90406,1000,6870.121442
234.762533,359,6870.773755
225.633527,351,6871.518596
222.378003,318,6872.15203
250.027054,328,6874.739397
229.492318,362,6875.488671
202.702576,383,6876.290777
128.036039,1000,6878.920568
212.998086,352,6881.893489
214.268276,422,6882.79245
205.058603,517,6884.087937
253.977615,323,6884.734917
226.170352,339,6885.396123
245.52304,322,6886.010049
98.451177,1000,6890.737581
84.135031,1000,6894.170439
235.080454,366,6897.296484
176.326665,412,6898.140511
255.877456,315,6898.715457
100.765617,1000,6901.25406
-21.310847,285,6903.696529
220.512448,350,6904.397543
-17.359555,220,6904.743587
229.55189,338,6905.389581
208.524643,526,6906.563844
199.695267,373,6909.132022
136.670156,1000,6911.599877
-25.749271,245,6912.031518
236.205042,334,6912.693525
230.413228,400,6913.518633
240.127428,362,6916.208515
248.229116,521,6917.423649
129.701579,1000,6920.124872
261.056351,328,6922.876788
100.20971,1000,6925.689664
239.37024,309,6926.259737
253.656679,353,6926.888956
219.43385,337,6929.402032
164.141914,374,6930.199323
208.851111,847,6932.318323
162.627244,527,6933.340414
238.020918,377,6935.924631
223.401881,320,6936.776677
217.360915,356,6937.464097
233.877227,333,6938.149712
204.962818,403,6939.035254
-2.84053,363,6939.718659
169.382759,387,6942.286631
154.556243,636,6943.641955
109.633966,1000,6945.961799
181.448065,371,6948.656902
226.468764,348,6949.363158
237.56803,310,6949.957203
257.436715,313,6950.560129
223.872353,347,6951.263733
184.668464,401,6952.110574
240.157466,320,6955.149564
221.949992,338,6955.773463
208.222865,330,6956.431479
198.025722,753,6958.271234
296.856752,424,6959.095332
219.516605,666,6962.781364
224.839378,327,6963.362922
229.33752,785,6964.854389
225.973303,323,6967.235745
207.511578,335,6967.945078
236.440231,371,6968.633252
15.818018,258,6969.079146
232.371229,378,6969.748507
4.767671,317,6970.307054
222.184145,396,6973.412027
219.190924,337,6974.019189
250.957808,353,6974.663041
204.657579,392,6975.443098
229.810501,417,6976.272965
255.47719,342,6976.867519
217.23085,558,6980.249927
261.021969,598,6981.448627
233.871576,362,6982.092122
191.162505,400,6983.021262
114.177698,1000,6987.350052
263.135092,345,6987.958391
253.454028,318,6988.561749
204.831973,374,6989.2089
236.03384,324,6991.578823
207.986272,392,6992.439231
200.560891,390,6993.176868
80.289602,1000,6996.436688
251.43412,339,6999.4108
241.475751,722,7001.126811
209.264871,450,7002.199935
265.926481,313,7002.756956
202.746468,511,7005.956617
213.513292,376,7006.74338
224.909605,333,7007.424925
122.571011,1000,7009.768705
194.217527,408,7013.024832
158.135077,517,7014.183041
226.394438,331,7014.826144
189.036653,356,7015.645332
245.155054,327,7016.301192
221.575865,340,7016.962458
266.941439,346,7019.686265
122.69688,1000,7022.156608
104.916531,1000,7026.899743
227.379558,840,7029.570085
198.681276,427,7030.539854
195.220741,363,7031.225795
17.452133,283,7033.649033
216.509103,388,7034.610485
234.453474,333,7035.270353
89.17131,1000,7038.704684
184.708216,366,7041.703787
213.490711,354,7042.446122
187.414089,398,7043.302724
210.002159,338,7043.948364
193.817025,442,7044.776502
213.817743,316,7045.417938
251.661989,312,7047.924167
203.124683,315,7048.612566
253.185213,320,7049.308011
182.150968,356,7050.102487
85.520463,1000,7054.870317
111.356424,1000,7057.327739
236.519567,328,7057.984221
261.376687,529,7061.510574
258.200152,315,7062.143734
236.640874,318,7062.743336
238.401812,958,7066.166716
224.818757,330,7066.815159
260.723353,336,7069.624902
214.736282,324,7070.372452
255.903931,332,7070.946858
182.074896,741,7072.826672
233.25014,345,7073.50308
208.354918,350,7076.042602
239.053346,520,7077.214718
242.482884,317,7077.870034
199.886003,502,7079.128068
240.992864,397,7079.997782
116.272307,1000,7085.076712
251.331326,343,7085.670898
251.752708,305,7086.201301
23.820186,271,7086.636764
235.975105,314,7089.074466
257.651493,316,7089.716186
240.901422,329,7090.390062
98.676047,438,7091.294325
255.437312,317,7091.838108
135.18488,1000,7096.323306
219.607488,307,7096.923974
174.092222,411,7097.787898
221.692116,316,7098.414732
99.245436,1000,7103.856098
124.920526,1000,7106.970668
212.366931,319,7107.746187
239.792136,315,7111.72279
190.597676,361,7112.704364
182.833647,400,7113.808331
263.903619,324,7114.602184
199.834029,367,7115.579525
129.134987,1000,7121.080231
243.652847,325,7121.901188
224.425688,338,7122.648051
232.27368,332,7123.431719
256.650388,345,7124.249938
195.641119,447,7128.398435
41.931368,283,7129.050251
223.025317,335,7129.872717
260.318587,311,7130.653355
189.076418,397,7131.796232
217.739509,344,7132.643286
211.927158,305,7136.232046
124.123897,1000,7140.24027
252.009131,350,7141.137001
224.028873,327,7141.968382
246.963672,354,7145.791016
-0.967018,298,7146.485562
231.917355,387,7147.568619
190.898888,383,7148.646178
221.777227,338,7149.553337
132.384761,1000,7155.954611
96.057028,1000,7159.528434
220.347752,330,7160.312229
196.031386,470,7164.825433
173.550079,345,7165.784843
248.843226,336,7166.647365
237.867645,324,7167.450745
225.709033,372,7168.534621
225.130463,397,7169.612145
109.133197,1000,7175.854924
233.516786,335,7176.680307
249.553273,338,7177.507963
232.91662,329,7178.261516
231.253243,297,7181.398515
99.990119,1000,7185.044305
201.699919,782,7187.26987
264.910173,374,7191.04776
92.834686,1000,7194.622179
226.991147,323,7195.510863
251.513883,309,7196.244617
231.576191,331,7199.907218
229.252148,350,7200.688074
195.731174,400,7201.722962
232.439288,426,7202.734009
90.852785,1000,7208.850885
234.319199,318,7209.684194
243.520162,311,7210.434789
221.027865,328,7211.274156
126.304267,1000,7217.596701
-173.396385,345,7218.595555
202.929217,435,7219.716758
111.776357,1000,7222.406529
242.155842,307,7225.955424
229.276747,341,7226.782798
235.992772,344,7227.602699
227.179173,312,7228.351449
256.062693,358,7229.20647
128.00663,1000,7235.130932
255.250808,345,7235.945488
227.932033,325,7236.659216
267.145365,335,7237.466824
248.200011,341,7238.299868
222.013175,340,7241.501658
237.369702,622,7243.34962
190.108255,509,7244.680068
89.392732,1000,7250.832214
257.450085,343,7251.605277
260.886743,315,7252.321693
136.667405,1000,7255.942592
175.651942,718,7261.092239
200.110211,343,7261.988721
133.159945,1000,7265.155963
120.185558,1000,7270.839967
243.20427,408,7271.772493
207.743696,361,7272.636759
210.639916,371,7276.026221
111.359167,1000,7279.332489
177.227085,723,7281.299323
99.579314,1000,7287.296781
191.764309,392,7288.249779
116.033485,1000,7294.084034
227.716477,342,7294.957094
229.772818,336,7295.797632
235.567348,889,7298.385527
248.313476,318,7299.113185
192.21136,380,7303.08135
242.648803,366,7303.969584
267.934698,333,7304.78006
270.435326,336,7305.562229
104.491298,1000,7311.564946
239.834845,774,7314.037245
198.001865,361,7314.892798
238.843442,341,7315.68804
104.607597,1000,7322.508358
111.543306,1000,7325.537302
196.148768,326,7326.278454
103.923883,1000,7332.930148
248.980536,347,7333.823523
223.728703,320,7334.656981
232.643837,374,7335.660177
230.040059,327,7339.463725
210.462167,319,7340.198804
228.211994,316,7340.949651
233.026988,327,7341.746902
246.821978,319,7342.475699
227.414808,331,7343.227556
249.122691,353,7346.327435
241.518987,311,7347.152298
243.118508,313,7348.085983
212.003285,324,7348.917298
222.861809,509,7350.580829
131.424572,622,7355.365844
24.833916,289,7356.002033
205.611033,384,7357.033186
233.401116,319,7357.805341
214.084933,336,7358.634241
219.859315,355,7359.472647
102.903422,1000,7365.37544
223.613481,316,7366.090235
266.485369,343,7366.859672
238.569967,317,7367.542297
231.218485,318,7370.681205
91.621257,1000,7374.38988
209.443416,354,7375.188766
212.060858,362,7376.06339
243.760786,324,7380.443527
193.759372,426,7381.350261
236.035213,339,7381.994534
222.552055,352,7382.672906
226.098974,543,7383.909618
223.635002,328,7384.504295
143.987439,1000,7387.384462
162.672869,356,7388.132887
219.387529,646,7389.749123
225.005246,316,7390.375748
227.814349,313,7391.04618
253.678519,350,7391.795372
232.542484,327,7392.560344
195.679216,360,7393.318423
217.774647,323,7394.024823
175.613246,319,7394.75871
221.323428,319,7395.459392
231.8465,363,7396.199749
212.873692,346,7396.948339
212.986366,340,7397.858366
174.827097,422,7398.93472
111.362749,1000,7402.31567
215.183031,559,7403.731119
221.392696,359,7404.582462
233.386617,312,7405.250232
214.121819,321,7405.954156
212.221458,327,7406.664371
184.074779,422,7407.740622
247.229021,318,7408.436982
190.921649,395,7409.268967
234.166868,552,7410.886697
226.778428,335,7411.704837
261.528039,326,7412.388888
236.615432,313,7413.051334
244.133603,345,7413.745862
124.218707,1000,7416.419796
149.715755,406,7417.339248
224.493172,317,7418.071556
225.042862,336,7418.790467
208.276265,574,7420.570289
231.081243,313,7421.269516
8.19381,250,7421.804514
243.765211,349,7422.64934
239.610622,321,7423.69338
232.141775,346,7424.371471
230.149545,322,7425.101292
239.003777,633,7426.901496
-12.257712,231,7427.348981
220.927563,338,7428.104596
229.571785,732,7430.060485
167.489213,316,7538.804156
